date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o
2014/7/16,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/17,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/18,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/19,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/20,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/21,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/22,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/23,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/24,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/25,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/26,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/27,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/28,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/29,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/30,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/7/31,10670,11149,8987,9286,30804,25500,16293,14968,16552,10696,83306,71599
2014/8/1,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/2,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/3,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/4,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/5,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/6,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/7,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/8,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/9,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/10,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/11,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/12,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/13,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/14,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/15,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/16,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/17,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/18,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/19,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/20,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/21,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/22,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/23,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/24,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/25,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/26,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/27,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/28,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/29,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/30,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/8/31,9865,9957,8048,8665,27867,23387,15239,13354,15650,9647,76669,65010
2014/9/1,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/2,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/3,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/4,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/5,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/6,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/7,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/8,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/9,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/10,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/11,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/12,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/13,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/14,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/15,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/16,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/17,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/18,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/19,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/20,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/21,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/22,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/23,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/24,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/25,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/26,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/27,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/28,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/29,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/9/30,10118,10250,8448,8962,28349,23930,16071,13267,15702,10200,78688,66609
2014/10/1,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/2,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/3,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/4,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/5,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/6,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/7,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/8,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/9,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/10,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/11,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/12,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/13,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/14,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/15,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/16,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/17,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/18,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/19,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/20,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/21,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/22,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/23,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/24,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/25,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/26,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/27,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/28,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/29,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/30,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/10/31,11094,10346,9481,9067,30914,24301,16813,13580,17536,10861,85838,68155
2014/11/1,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/2,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/3,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/4,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/5,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/6,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/7,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/8,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/9,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/10,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/11,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/12,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/13,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/14,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/15,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/16,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/17,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/18,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/19,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/20,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/21,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/22,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/23,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/24,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/25,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/26,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/27,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/28,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/29,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/11/30,9343,8305,7659,6967,27454,19426,14505,10979,14526,7972,73487,53649
2014/12/1,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/2,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/3,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/4,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/5,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/6,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/7,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/8,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/9,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/10,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/11,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/12,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/13,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/14,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/15,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/16,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/17,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/18,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/19,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/20,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/21,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/22,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/23,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/24,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/25,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/26,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/27,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/28,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/29,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/30,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2014/12/31,10572,9408,8980,8067,31556,21567,16873,12606,16659,8549,84640,60197
2015/1/1,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/2,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/3,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/4,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/5,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/6,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/7,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/8,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/9,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/10,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/11,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/12,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/13,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/14,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/15,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/16,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/17,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/18,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/19,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/20,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/21,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/22,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/23,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/24,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/25,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/26,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/27,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/28,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/29,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/30,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/1/31,9583,8717,7564,7788,26223,21197,14127,11564,13551,8913,71048,58179
2015/2/1,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/2,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/3,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/4,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/5,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/6,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/7,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/8,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/9,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/10,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/11,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/12,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/13,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/14,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/15,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/16,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/17,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/18,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/19,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/20,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/21,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/22,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/23,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/24,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/25,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/26,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/27,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/2/28,10651,9173,8832,8418,30887,22938,16781,12464,16285,8998,83436,61991
2015/3/1,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/2,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/3,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/4,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/5,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/6,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/7,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/8,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/9,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/10,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/11,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/12,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/13,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/14,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/15,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/16,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/17,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/18,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/19,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/20,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/21,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/22,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/23,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/24,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/25,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/26,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/27,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/28,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/29,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/30,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/3/31,19022,26338,18722,24839,54482,55819,29500,34743,28488,29346,150214,171085
2015/4/1,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/2,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/3,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/4,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/5,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/6,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/7,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/8,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/19,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/20,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/21,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/22,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/23,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/24,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/25,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/26,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/27,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/28,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/29,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/4/30,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
2015/5/1,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/2,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/3,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/4,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/5,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/6,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/7,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/8,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/9,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/10,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/11,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/12,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/13,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/14,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/15,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/16,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/17,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/18,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/19,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/20,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/21,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/22,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/23,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/24,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/25,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/26,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
